event,date,venue,round,match,team,fan_vote_count,judge,category,score,total_fan_votes
New York,2026-05-02,Hammerstein Ballroom,1,2,1MILLION,699,LaTasha Barnes,Technical Execution + Authenticity,8.0,2924
New York,2026-05-02,Hammerstein Ballroom,1,2,1MILLION,699,LaTasha Barnes,Spacing,8.0,2924
New York,2026-05-02,Hammerstein Ballroom,1,2,1MILLION,699,LaTasha Barnes,Projection/Communication,10.0,2924
New York,2026-05-02,Hammerstein Ballroom,1,2,1MILLION,699,LaTasha Barnes,Stamina,10.0,2924
New York,2026-05-02,Hammerstein Ballroom,1,3,ROYAL FAMILY,1200,Amari Marshall,Choreography Complexity,8.0,3008
New York,2026-05-02,Hammerstein Ballroom,1,3,ROYAL FAMILY,1200,Amari Marshall,Staging,8.0,3008
New York,2026-05-02,Hammerstein Ballroom,1,3,ROYAL FAMILY,1200,Amari Marshall,Musicality,8.0,3008
New York,2026-05-02,Hammerstein Ballroom,1,3,ROYAL FAMILY,1200,Amari Marshall,Creativity,7.0,3008
New York,2026-05-02,Hammerstein Ballroom,1,3,ROYAL FAMILY,1200,Amari Marshall,Stylistic Athleticism,9.0,3008
New York,2026-05-02,Hammerstein Ballroom,1,3,ROYAL FAMILY,1200,Amari Marshall,Cleanliness,7.0,3008
New York,2026-05-02,Hammerstein Ballroom,1,3,ROYAL FAMILY,1200,Amari Marshall,Technical Execution + Authenticity,9.0,3008
New York,2026-05-02,Hammerstein Ballroom,1,3,ROYAL FAMILY,1200,Amari Marshall,Spacing,7.0,3008
New York,2026-05-02,Hammerstein Ballroom,1,3,ROYAL FAMILY,1200,Amari Marshall,Projection/Communication,7.0,3008
New York,2026-05-02,Hammerstein Ballroom,1,3,ROYAL FAMILY,1200,Amari Marshall,Stamina,10.0,3008
New York,2026-05-02,Hammerstein Ballroom,1,3,JAM REPUBLIC,1808,Amari Marshall,Choreography Complexity,8.0,3008
New York,2026-05-02,Hammerstein Ballroom,1,3,JAM REPUBLIC,1808,Amari Marshall,Staging,8.0,3008
New York,2026-05-02,Hammerstein Ballroom,1,3,JAM REPUBLIC,1808,Amari Marshall,Musicality,9.0,3008
New York,2026-05-02,Hammerstein Ballroom,1,3,JAM REPUBLIC,1808,Amari Marshall,Creativity,8.0,3008
New York,2026-05-02,Hammerstein Ballroom,1,3,JAM REPUBLIC,1808,Amari Marshall,Stylistic Athleticism,8.0,3008
New York,2026-05-02,Hammerstein Ballroom,1,3,JAM REPUBLIC,1808,Amari Marshall,Cleanliness,7.0,3008
New York,2026-05-02,Hammerstein Ballroom,1,3,JAM REPUBLIC,1808,Amari Marshall,Technical Execution + Authenticity,7.0,3008
New York,2026-05-02,Hammerstein Ballroom,1,3,JAM REPUBLIC,1808,Amari Marshall,Spacing,7.0,3008
New York,2026-05-02,Hammerstein Ballroom,1,3,JAM REPUBLIC,1808,Amari Marshall,Projection/Communication,7.0,3008
New York,2026-05-02,Hammerstein Ballroom,1,3,JAM REPUBLIC,1808,Amari Marshall,Stamina,9.0,3008
New York,2026-05-02,Hammerstein Ballroom,1,3,ROYAL FAMILY,1200,Arnel Calvario,Choreography Complexity,9.0,3008
New York,2026-05-02,Hammerstein Ballroom,1,3,ROYAL FAMILY,1200,Arnel Calvario,Staging,9.0,3008
New York,2026-05-02,Hammerstein Ballroom,1,3,ROYAL FAMILY,1200,Arnel Calvario,Musicality,9.0,3008
New York,2026-05-02,Hammerstein Ballroom,1,3,ROYAL FAMILY,1200,Arnel Calvario,Creativity,8.0,3008
New York,2026-05-02,Hammerstein Ballroom,1,3,ROYAL FAMILY,1200,Arnel Calvario,Stylistic Athleticism,10.0,3008
New York,2026-05-02,Hammerstein Ballroom,1,3,ROYAL FAMILY,1200,Arnel Calvario,Cleanliness,8.0,3008
New York,2026-05-02,Hammerstein Ballroom,1,3,ROYAL FAMILY,1200,Arnel Calvario,Technical Execution + Authenticity,9.0,3008
New York,2026-05-02,Hammerstein Ballroom,1,3,ROYAL FAMILY,1200,Arnel Calvario,Spacing,9.0,3008
New York,2026-05-02,Hammerstein Ballroom,1,3,ROYAL FAMILY,1200,Arnel Calvario,Projection/Communication,10.0,3008
New York,2026-05-02,Hammerstein Ballroom,1,3,ROYAL FAMILY,1200,Arnel Calvario,Stamina,10.0,3008
New York,2026-05-02,Hammerstein Ballroom,1,3,JAM REPUBLIC,1808,Arnel Calvario,Choreography Complexity,9.0,3008
New York,2026-05-02,Hammerstein Ballroom,1,3,JAM REPUBLIC,1808,Arnel Calvario,Staging,10.0,3008
New York,2026-05-02,Hammerstein Ballroom,1,3,JAM REPUBLIC,1808,Arnel Calvario,Musicality,9.0,3008
New York,2026-05-02,Hammerstein Ballroom,1,3,JAM REPUBLIC,1808,Arnel Calvario,Creativity,8.0,3008
New York,2026-05-02,Hammerstein Ballroom,1,3,JAM REPUBLIC,1808,Arnel Calvario,Stylistic Athleticism,9.0,3008
New York,2026-05-02,Hammerstein Ballroom,1,3,JAM REPUBLIC,1808,Arnel Calvario,Cleanliness,8.0,3008
New York,2026-05-02,Hammerstein Ballroom,1,3,JAM REPUBLIC,1808,Arnel Calvario,Technical Execution + Authenticity,8.0,3008
New York,2026-05-02,Hammerstein Ballroom,1,3,JAM REPUBLIC,1808,Arnel Calvario,Spacing,8.0,3008
New York,2026-05-02,Hammerstein Ballroom,1,3,JAM REPUBLIC,1808,Arnel Calvario,Projection/Communication,10.0,3008
New York,2026-05-02,Hammerstein Ballroom,1,3,JAM REPUBLIC,1808,Arnel Calvario,Stamina,10.0,3008
New York,2026-05-02,Hammerstein Ballroom,1,3,ROYAL FAMILY,1200,Arturo Lyons,Choreography Complexity,8.0,3008
New York,2026-05-02,Hammerstein Ballroom,1,3,ROYAL FAMILY,1200,Arturo Lyons,Staging,9.0,3008
New York,2026-05-02,Hammerstein Ballroom,1,3,ROYAL FAMILY,1200,Arturo Lyons,Musicality,8.0,3008
New York,2026-05-02,Hammerstein Ballroom,1,3,ROYAL FAMILY,1200,Arturo Lyons,Creativity,8.0,3008
New York,2026-05-02,Hammerstein Ballroom,1,3,ROYAL FAMILY,1200,Arturo Lyons,Stylistic Athleticism,8.0,3008
New York,2026-05-02,Hammerstein Ballroom,1,3,ROYAL FAMILY,1200,Arturo Lyons,Cleanliness,8.0,3008
New York,2026-05-02,Hammerstein Ballroom,1,3,ROYAL FAMILY,1200,Arturo Lyons,Technical Execution + Authenticity,8.0,3008
New York,2026-05-02,Hammerstein Ballroom,1,3,ROYAL FAMILY,1200,Arturo Lyons,Spacing,9.0,3008
New York,2026-05-02,Hammerstein Ballroom,1,3,ROYAL FAMILY,1200,Arturo Lyons,Projection/Communication,10.0,3008
New York,2026-05-02,Hammerstein Ballroom,1,3,ROYAL FAMILY,1200,Arturo Lyons,Stamina,10.0,3008
New York,2026-05-02,Hammerstein Ballroom,1,3,JAM REPUBLIC,1808,Arturo Lyons,Choreography Complexity,7.0,3008
New York,2026-05-02,Hammerstein Ballroom,1,3,JAM REPUBLIC,1808,Arturo Lyons,Staging,7.0,3008
New York,2026-05-02,Hammerstein Ballroom,1,3,JAM REPUBLIC,1808,Arturo Lyons,Musicality,8.0,3008
New York,2026-05-02,Hammerstein Ballroom,1,3,JAM REPUBLIC,1808,Arturo Lyons,Creativity,8.0,3008
New York,2026-05-02,Hammerstein Ballroom,1,3,JAM REPUBLIC,1808,Arturo Lyons,Stylistic Athleticism,8.0,3008
New York,2026-05-02,Hammerstein Ballroom,1,3,JAM REPUBLIC,1808,Arturo Lyons,Cleanliness,7.0,3008
New York,2026-05-02,Hammerstein Ballroom,1,3,JAM REPUBLIC,1808,Arturo Lyons,Technical Execution + Authenticity,8.0,3008
New York,2026-05-02,Hammerstein Ballroom,1,3,JAM REPUBLIC,1808,Arturo Lyons,Spacing,8.0,3008
New York,2026-05-02,Hammerstein Ballroom,1,3,JAM REPUBLIC,1808,Arturo Lyons,Projection/Communication,8.0,3008
New York,2026-05-02,Hammerstein Ballroom,1,3,JAM REPUBLIC,1808,Arturo Lyons,Stamina,9.0,3008
New York,2026-05-02,Hammerstein Ballroom,1,3,ROYAL FAMILY,1200,Chonique Sneed,Choreography Complexity,8.0,3008
New York,2026-05-02,Hammerstein Ballroom,1,3,ROYAL FAMILY,1200,Chonique Sneed,Staging,9.0,3008
New York,2026-05-02,Hammerstein Ballroom,1,3,ROYAL FAMILY,1200,Chonique Sneed,Musicality,8.0,3008
New York,2026-05-02,Hammerstein Ballroom,1,3,ROYAL FAMILY,1200,Chonique Sneed,Creativity,8.0,3008
New York,2026-05-02,Hammerstein Ballroom,1,3,ROYAL FAMILY,1200,Chonique Sneed,Stylistic Athleticism,8.0,3008
New York,2026-05-02,Hammerstein Ballroom,1,3,ROYAL FAMILY,1200,Chonique Sneed,Cleanliness,8.0,3008
New York,2026-05-02,Hammerstein Ballroom,1,3,ROYAL FAMILY,1200,Chonique Sneed,Technical Execution + Authenticity,9.0,3008
New York,2026-05-02,Hammerstein Ballroom,1,3,ROYAL FAMILY,1200,Chonique Sneed,Spacing,9.0,3008
New York,2026-05-02,Hammerstein Ballroom,1,3,ROYAL FAMILY,1200,Chonique Sneed,Projection/Communication,8.0,3008
New York,2026-05-02,Hammerstein Ballroom,1,3,ROYAL FAMILY,1200,Chonique Sneed,Stamina,9.0,3008
New York,2026-05-02,Hammerstein Ballroom,1,3,JAM REPUBLIC,1808,Chonique Sneed,Choreography Complexity,8.0,3008
New York,2026-05-02,Hammerstein Ballroom,1,3,JAM REPUBLIC,1808,Chonique Sneed,Staging,8.0,3008
New York,2026-05-02,Hammerstein Ballroom,1,3,JAM REPUBLIC,1808,Chonique Sneed,Musicality,8.0,3008
New York,2026-05-02,Hammerstein Ballroom,1,3,JAM REPUBLIC,1808,Chonique Sneed,Creativity,8.0,3008
New York,2026-05-02,Hammerstein Ballroom,1,3,JAM REPUBLIC,1808,Chonique Sneed,Stylistic Athleticism,8.0,3008
New York,2026-05-02,Hammerstein Ballroom,1,3,JAM REPUBLIC,1808,Chonique Sneed,Cleanliness,8.0,3008
New York,2026-05-02,Hammerstein Ballroom,1,3,JAM REPUBLIC,1808,Chonique Sneed,Technical Execution + Authenticity,8.0,3008
New York,2026-05-02,Hammerstein Ballroom,1,3,JAM REPUBLIC,1808,Chonique Sneed,Spacing,9.0,3008
New York,2026-05-02,Hammerstein Ballroom,1,3,JAM REPUBLIC,1808,Chonique Sneed,Projection/Communication,8.0,3008
New York,2026-05-02,Hammerstein Ballroom,1,3,JAM REPUBLIC,1808,Chonique Sneed,Stamina,10.0,3008
New York,2026-05-02,Hammerstein Ballroom,1,3,ROYAL FAMILY,1200,Jamal Sims,Choreography Complexity,9.0,3008
New York,2026-05-02,Hammerstein Ballroom,1,3,ROYAL FAMILY,1200,Jamal Sims,Staging,9.0,3008
New York,2026-05-02,Hammerstein Ballroom,1,3,ROYAL FAMILY,1200,Jamal Sims,Musicality,9.0,3008
New York,2026-05-02,Hammerstein Ballroom,1,3,ROYAL FAMILY,1200,Jamal Sims,Creativity,8.0,3008
New York,2026-05-02,Hammerstein Ballroom,1,3,ROYAL FAMILY,1200,Jamal Sims,Stylistic Athleticism,8.0,3008
New York,2026-05-02,Hammerstein Ballroom,1,3,ROYAL FAMILY,1200,Jamal Sims,Cleanliness,10.0,3008
New York,2026-05-02,Hammerstein Ballroom,1,3,ROYAL FAMILY,1200,Jamal Sims,Technical Execution + Authenticity,9.0,3008
New York,2026-05-02,Hammerstein Ballroom,1,3,ROYAL FAMILY,1200,Jamal Sims,Spacing,9.0,3008
New York,2026-05-02,Hammerstein Ballroom,1,3,ROYAL FAMILY,1200,Jamal Sims,Projection/Communication,10.0,3008
New York,2026-05-02,Hammerstein Ballroom,1,3,ROYAL FAMILY,1200,Jamal Sims,Stamina,9.0,3008
New York,2026-05-02,Hammerstein Ballroom,1,3,JAM REPUBLIC,1808,Jamal Sims,Choreography Complexity,8.0,3008
New York,2026-05-02,Hammerstein Ballroom,1,3,JAM REPUBLIC,1808,Jamal Sims,Staging,9.0,3008
New York,2026-05-02,Hammerstein Ballroom,1,3,JAM REPUBLIC,1808,Jamal Sims,Musicality,8.0,3008
New York,2026-05-02,Hammerstein Ballroom,1,3,JAM REPUBLIC,1808,Jamal Sims,Creativity,8.0,3008
New York,2026-05-02,Hammerstein Ballroom,1,3,JAM REPUBLIC,1808,Jamal Sims,Stylistic Athleticism,9.0,3008
New York,2026-05-02,Hammerstein Ballroom,1,3,JAM REPUBLIC,1808,Jamal Sims,Cleanliness,9.0,3008
New York,2026-05-02,Hammerstein Ballroom,1,3,JAM REPUBLIC,1808,Jamal Sims,Technical Execution + Authenticity,8.0,3008
New York,2026-05-02,Hammerstein Ballroom,1,3,JAM REPUBLIC,1808,Jamal Sims,Spacing,8.0,3008
New York,2026-05-02,Hammerstein Ballroom,1,3,JAM REPUBLIC,1808,Jamal Sims,Projection/Communication,8.0,3008
New York,2026-05-02,Hammerstein Ballroom,1,3,JAM REPUBLIC,1808,Jamal Sims,Stamina,9.0,3008
New York,2026-05-02,Hammerstein Ballroom,1,3,ROYAL FAMILY,1200,LaTasha Barnes,Choreography Complexity,9.0,3008
New York,2026-05-02,Hammerstein Ballroom,1,3,ROYAL FAMILY,1200,LaTasha Barnes,Staging,10.0,3008
New York,2026-05-02,Hammerstein Ballroom,1,3,ROYAL FAMILY,1200,LaTasha Barnes,Musicality,9.0,3008
New York,2026-05-02,Hammerstein Ballroom,1,3,ROYAL FAMILY,1200,LaTasha Barnes,Creativity,8.0,3008
New York,2026-05-02,Hammerstein Ballroom,1,3,ROYAL FAMILY,1200,LaTasha Barnes,Stylistic Athleticism,9.0,3008
New York,2026-05-02,Hammerstein Ballroom,1,3,ROYAL FAMILY,1200,LaTasha Barnes,Cleanliness,9.0,3008
New York,2026-05-02,Hammerstein Ballroom,1,3,ROYAL FAMILY,1200,LaTasha Barnes,Technical Execution + Authenticity,8.0,3008
New York,2026-05-02,Hammerstein Ballroom,1,3,ROYAL FAMILY,1200,LaTasha Barnes,Spacing,9.0,3008
New York,2026-05-02,Hammerstein Ballroom,1,3,ROYAL FAMILY,1200,LaTasha Barnes,Projection/Communication,9.0,3008
New York,2026-05-02,Hammerstein Ballroom,1,3,ROYAL FAMILY,1200,LaTasha Barnes,Stamina,9.0,3008
New York,2026-05-02,Hammerstein Ballroom,1,3,JAM REPUBLIC,1808,LaTasha Barnes,Choreography Complexity,8.0,3008
New York,2026-05-02,Hammerstein Ballroom,1,3,JAM REPUBLIC,1808,LaTasha Barnes,Staging,8.0,3008
New York,2026-05-02,Hammerstein Ballroom,1,3,JAM REPUBLIC,1808,LaTasha Barnes,Musicality,9.0,3008
New York,2026-05-02,Hammerstein Ballroom,1,3,JAM REPUBLIC,1808,LaTasha Barnes,Creativity,8.0,3008
New York,2026-05-02,Hammerstein Ballroom,1,3,JAM REPUBLIC,1808,LaTasha Barnes,Stylistic Athleticism,9.0,3008
New York,2026-05-02,Hammerstein Ballroom,1,3,JAM REPUBLIC,1808,LaTasha Barnes,Cleanliness,8.0,3008
New York,2026-05-02,Hammerstein Ballroom,1,3,JAM REPUBLIC,1808,LaTasha Barnes,Technical Execution + Authenticity,8.0,3008
New York,2026-05-02,Hammerstein Ballroom,1,3,JAM REPUBLIC,1808,LaTasha Barnes,Spacing,8.0,3008
New York,2026-05-02,Hammerstein Ballroom,1,3,JAM REPUBLIC,1808,LaTasha Barnes,Projection/Communication,8.0,3008
New York,2026-05-02,Hammerstein Ballroom,1,3,JAM REPUBLIC,1808,LaTasha Barnes,Stamina,9.0,3008
New York,2026-05-02,Hammerstein Ballroom,2,1,BROTHERHOOD,1527,Amari Marshall,Choreography Complexity,10.0,1950
New York,2026-05-02,Hammerstein Ballroom,2,1,BROTHERHOOD,1527,Amari Marshall,Staging,10.0,1950
New York,2026-05-02,Hammerstein Ballroom,2,1,BROTHERHOOD,1527,Amari Marshall,Musicality,10.0,1950
New York,2026-05-02,Hammerstein Ballroom,2,1,BROTHERHOOD,1527,Amari Marshall,Creativity,10.0,1950
New York,2026-05-02,Hammerstein Ballroom,2,1,BROTHERHOOD,1527,Amari Marshall,Stylistic Athleticism,10.0,1950
New York,2026-05-02,Hammerstein Ballroom,2,1,BROTHERHOOD,1527,Amari Marshall,Cleanliness,10.0,1950
New York,2026-05-02,Hammerstein Ballroom,2,1,BROTHERHOOD,1527,Amari Marshall,Technical Execution + Authenticity,10.0,1950
New York,2026-05-02,Hammerstein Ballroom,2,1,BROTHERHOOD,1527,Amari Marshall,Spacing,10.0,1950
New York,2026-05-02,Hammerstein Ballroom,2,1,BROTHERHOOD,1527,Amari Marshall,Projection/Communication,10.0,1950
New York,2026-05-02,Hammerstein Ballroom,2,1,BROTHERHOOD,1527,Amari Marshall,Stamina,10.0,1950
New York,2026-05-02,Hammerstein Ballroom,2,1,QUICK STYLE,268,Amari Marshall,Choreography Complexity,9.0,1950
New York,2026-05-02,Hammerstein Ballroom,2,1,QUICK STYLE,268,Amari Marshall,Staging,9.0,1950
New York,2026-05-02,Hammerstein Ballroom,2,1,QUICK STYLE,268,Amari Marshall,Musicality,10.0,1950
New York,2026-05-02,Hammerstein Ballroom,2,1,QUICK STYLE,268,Amari Marshall,Creativity,9.0,1950
New York,2026-05-02,Hammerstein Ballroom,2,1,QUICK STYLE,268,Amari Marshall,Stylistic Athleticism,8.0,1950
New York,2026-05-02,Hammerstein Ballroom,2,1,QUICK STYLE,268,Amari Marshall,Cleanliness,8.0,1950
New York,2026-05-02,Hammerstein Ballroom,2,1,QUICK STYLE,268,Amari Marshall,Technical Execution + Authenticity,9.0,1950
New York,2026-05-02,Hammerstein Ballroom,2,1,QUICK STYLE,268,Amari Marshall,Spacing,8.0,1950
New York,2026-05-02,Hammerstein Ballroom,2,1,QUICK STYLE,268,Amari Marshall,Projection/Communication,9.0,1950
New York,2026-05-02,Hammerstein Ballroom,2,1,QUICK STYLE,268,Amari Marshall,Stamina,9.0,1950
New York,2026-05-02,Hammerstein Ballroom,2,1,ROYAL FAMILY,155,Amari Marshall,Choreography Complexity,8.0,1950
New York,2026-05-02,Hammerstein Ballroom,2,1,ROYAL FAMILY,155,Amari Marshall,Staging,9.0,1950
New York,2026-05-02,Hammerstein Ballroom,2,1,ROYAL FAMILY,155,Amari Marshall,Musicality,8.0,1950
New York,2026-05-02,Hammerstein Ballroom,2,1,ROYAL FAMILY,155,Amari Marshall,Creativity,8.0,1950
New York,2026-05-02,Hammerstein Ballroom,2,1,ROYAL FAMILY,155,Amari Marshall,Stylistic Athleticism,7.0,1950
New York,2026-05-02,Hammerstein Ballroom,2,1,ROYAL FAMILY,155,Amari Marshall,Cleanliness,9.0,1950
New York,2026-05-02,Hammerstein Ballroom,2,1,ROYAL FAMILY,155,Amari Marshall,Technical Execution + Authenticity,8.0,1950
New York,2026-05-02,Hammerstein Ballroom,2,1,ROYAL FAMILY,155,Amari Marshall,Spacing,8.0,1950
New York,2026-05-02,Hammerstein Ballroom,2,1,ROYAL FAMILY,155,Amari Marshall,Projection/Communication,8.0,1950
New York,2026-05-02,Hammerstein Ballroom,2,1,ROYAL FAMILY,155,Amari Marshall,Stamina,9.0,1950
New York,2026-05-02,Hammerstein Ballroom,2,1,BROTHERHOOD,1527,Arnel Calvario,Choreography Complexity,10.0,1950
New York,2026-05-02,Hammerstein Ballroom,2,1,BROTHERHOOD,1527,Arnel Calvario,Staging,9.0,1950
New York,2026-05-02,Hammerstein Ballroom,2,1,BROTHERHOOD,1527,Arnel Calvario,Musicality,10.0,1950
New York,2026-05-02,Hammerstein Ballroom,2,1,BROTHERHOOD,1527,Arnel Calvario,Creativity,10.0,1950
New York,2026-05-02,Hammerstein Ballroom,2,1,BROTHERHOOD,1527,Arnel Calvario,Stylistic Athleticism,10.0,1950
New York,2026-05-02,Hammerstein Ballroom,2,1,BROTHERHOOD,1527,Arnel Calvario,Cleanliness,10.0,1950
New York,2026-05-02,Hammerstein Ballroom,2,1,BROTHERHOOD,1527,Arnel Calvario,Technical Execution + Authenticity,9.0,1950
New York,2026-05-02,Hammerstein Ballroom,2,1,BROTHERHOOD,1527,Arnel Calvario,Spacing,8.0,1950
New York,2026-05-02,Hammerstein Ballroom,2,1,BROTHERHOOD,1527,Arnel Calvario,Projection/Communication,10.0,1950
New York,2026-05-02,Hammerstein Ballroom,2,1,BROTHERHOOD,1527,Arnel Calvario,Stamina,10.0,1950
New York,2026-05-02,Hammerstein Ballroom,2,1,QUICK STYLE,268,Arnel Calvario,Choreography Complexity,9.0,1950
New York,2026-05-02,Hammerstein Ballroom,2,1,QUICK STYLE,268,Arnel Calvario,Staging,8.0,1950
New York,2026-05-02,Hammerstein Ballroom,2,1,QUICK STYLE,268,Arnel Calvario,Musicality,10.0,1950
New York,2026-05-02,Hammerstein Ballroom,2,1,QUICK STYLE,268,Arnel Calvario,Creativity,9.0,1950
New York,2026-05-02,Hammerstein Ballroom,2,1,QUICK STYLE,268,Arnel Calvario,Stylistic Athleticism,9.0,1950
New York,2026-05-02,Hammerstein Ballroom,2,1,QUICK STYLE,268,Arnel Calvario,Cleanliness,9.0,1950
New York,2026-05-02,Hammerstein Ballroom,2,1,QUICK STYLE,268,Arnel Calvario,Technical Execution + Authenticity,9.0,1950
New York,2026-05-02,Hammerstein Ballroom,2,1,QUICK STYLE,268,Arnel Calvario,Spacing,8.0,1950
New York,2026-05-02,Hammerstein Ballroom,2,1,QUICK STYLE,268,Arnel Calvario,Projection/Communication,10.0,1950
New York,2026-05-02,Hammerstein Ballroom,2,1,QUICK STYLE,268,Arnel Calvario,Stamina,9.0,1950
New York,2026-05-02,Hammerstein Ballroom,2,1,ROYAL FAMILY,155,Arnel Calvario,Choreography Complexity,9.0,1950
New York,2026-05-02,Hammerstein Ballroom,2,1,ROYAL FAMILY,155,Arnel Calvario,Staging,9.0,1950
New York,2026-05-02,Hammerstein Ballroom,2,1,ROYAL FAMILY,155,Arnel Calvario,Musicality,8.0,1950
New York,2026-05-02,Hammerstein Ballroom,2,1,ROYAL FAMILY,155,Arnel Calvario,Creativity,8.0,1950
New York,2026-05-02,Hammerstein Ballroom,2,1,ROYAL FAMILY,155,Arnel Calvario,Stylistic Athleticism,9.0,1950
New York,2026-05-02,Hammerstein Ballroom,2,1,ROYAL FAMILY,155,Arnel Calvario,Cleanliness,9.0,1950
New York,2026-05-02,Hammerstein Ballroom,2,1,ROYAL FAMILY,155,Arnel Calvario,Technical Execution + Authenticity,8.0,1950
New York,2026-05-02,Hammerstein Ballroom,2,1,ROYAL FAMILY,155,Arnel Calvario,Spacing,9.0,1950
New York,2026-05-02,Hammerstein Ballroom,2,1,ROYAL FAMILY,155,Arnel Calvario,Projection/Communication,10.0,1950
New York,2026-05-02,Hammerstein Ballroom,2,1,ROYAL FAMILY,155,Arnel Calvario,Stamina,9.0,1950
New York,2026-05-02,Hammerstein Ballroom,2,1,BROTHERHOOD,1527,Arturo Lyons,Choreography Complexity,10.0,1950
New York,2026-05-02,Hammerstein Ballroom,2,1,BROTHERHOOD,1527,Arturo Lyons,Staging,10.0,1950
New York,2026-05-02,Hammerstein Ballroom,2,1,BROTHERHOOD,1527,Arturo Lyons,Musicality,10.0,1950
New York,2026-05-02,Hammerstein Ballroom,2,1,BROTHERHOOD,1527,Arturo Lyons,Creativity,10.0,1950
New York,2026-05-02,Hammerstein Ballroom,2,1,BROTHERHOOD,1527,Arturo Lyons,Stylistic Athleticism,10.0,1950
New York,2026-05-02,Hammerstein Ballroom,2,1,BROTHERHOOD,1527,Arturo Lyons,Cleanliness,10.0,1950
New York,2026-05-02,Hammerstein Ballroom,2,1,BROTHERHOOD,1527,Arturo Lyons,Technical Execution + Authenticity,10.0,1950
New York,2026-05-02,Hammerstein Ballroom,2,1,BROTHERHOOD,1527,Arturo Lyons,Spacing,10.0,1950
New York,2026-05-02,Hammerstein Ballroom,2,1,BROTHERHOOD,1527,Arturo Lyons,Projection/Communication,10.0,1950
New York,2026-05-02,Hammerstein Ballroom,2,1,BROTHERHOOD,1527,Arturo Lyons,Stamina,10.0,1950
New York,2026-05-02,Hammerstein Ballroom,2,1,QUICK STYLE,268,Arturo Lyons,Choreography Complexity,9.0,1950
New York,2026-05-02,Hammerstein Ballroom,2,1,QUICK STYLE,268,Arturo Lyons,Staging,9.0,1950
New York,2026-05-02,Hammerstein Ballroom,2,1,QUICK STYLE,268,Arturo Lyons,Musicality,8.0,1950
New York,2026-05-02,Hammerstein Ballroom,2,1,QUICK STYLE,268,Arturo Lyons,Creativity,9.0,1950
New York,2026-05-02,Hammerstein Ballroom,2,1,QUICK STYLE,268,Arturo Lyons,Stylistic Athleticism,8.0,1950
New York,2026-05-02,Hammerstein Ballroom,2,1,QUICK STYLE,268,Arturo Lyons,Cleanliness,8.0,1950
New York,2026-05-02,Hammerstein Ballroom,2,1,QUICK STYLE,268,Arturo Lyons,Technical Execution + Authenticity,9.0,1950
New York,2026-05-02,Hammerstein Ballroom,2,1,QUICK STYLE,268,Arturo Lyons,Spacing,9.0,1950
New York,2026-05-02,Hammerstein Ballroom,2,1,QUICK STYLE,268,Arturo Lyons,Projection/Communication,9.0,1950
New York,2026-05-02,Hammerstein Ballroom,2,1,QUICK STYLE,268,Arturo Lyons,Stamina,10.0,1950
New York,2026-05-02,Hammerstein Ballroom,2,1,ROYAL FAMILY,155,Arturo Lyons,Choreography Complexity,8.0,1950
New York,2026-05-02,Hammerstein Ballroom,2,1,ROYAL FAMILY,155,Arturo Lyons,Staging,9.0,1950
New York,2026-05-02,Hammerstein Ballroom,2,1,ROYAL FAMILY,155,Arturo Lyons,Musicality,8.0,1950
New York,2026-05-02,Hammerstein Ballroom,2,1,ROYAL FAMILY,155,Arturo Lyons,Creativity,8.0,1950
New York,2026-05-02,Hammerstein Ballroom,2,1,ROYAL FAMILY,155,Arturo Lyons,Stylistic Athleticism,8.0,1950
New York,2026-05-02,Hammerstein Ballroom,2,1,ROYAL FAMILY,155,Arturo Lyons,Cleanliness,8.0,1950
New York,2026-05-02,Hammerstein Ballroom,2,1,ROYAL FAMILY,155,Arturo Lyons,Technical Execution + Authenticity,8.0,1950
New York,2026-05-02,Hammerstein Ballroom,2,1,ROYAL FAMILY,155,Arturo Lyons,Spacing,8.0,1950
New York,2026-05-02,Hammerstein Ballroom,2,1,ROYAL FAMILY,155,Arturo Lyons,Projection/Communication,9.0,1950
